conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,id,media/0/media_url,media/0/type,reply_count,retweet_count,url,user/created_at,user/default_profile_image,user/description,user/fast_followers_count,user/favourites_count,user/followers_count,user/friends_count,user/has_custom_timelines,user/id_str,user/is_translator,user/listed_count,user/location,user/media_count,user/name,user/normal_followers_count,user/possibly_sensitive,user/profile_banner_url,user/profile_image_url_https,user/protected,user/screen_name,user/statuses_count,user/translator_type,user/url,user/verified,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name
1604386026759127040,2022-12-18T13:09:32.000Z,14,"@nanayakkara77 Most of them are leaving out of desperation thanks to the endless screw ups and corruption by people like you and you're gloating? There's scum, and then there's you. Shameless.",,,1604463878909595648,,,0,2,https://twitter.com/Mifi_Kay/status/1604463878909595648,2020-01-10T00:24:28.000Z,false,"️ Vagabond Wisdom
#jogabonito",0,19611,85,212,true,1215429119321804800,false,1,Sri Lanka,297,Mifi K,85,false,https://pbs.twimg.com/profile_banners/1215429119321804800/1596677603,https://pbs.twimg.com/profile_images/1218251093911724034/PCn674kG_normal.jpg,false,Mifi_Kay,3656,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T13:16:56.000Z,8,@nanayakkara77 Buruwek people leave because they know there is no future in country you and @fernandoharin shamelessly supported @GotabayaR to get a minister post,,,1604465740132016129,,,1,1,https://twitter.com/sankadon/status/1604465740132016129,2010-12-21T11:21:51.000Z,true,#gohomeGota,0,57434,431,58,false,229050076,false,1,Sri Lanka,4432,ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ,431,false,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,false,sankadon,58611,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,2354918760,Harin Fernando,fernandoharin,3191855185,Gotabaya Rajapaksa,GotabayaR,,,
1604386026759127040,2022-12-18T15:35:27.000Z,7,@sankadon @nanayakkara77 @fernandoharin @GotabayaR After GR’s failure they should have resigned their portfolios. They won’t do so because they joined him not for the country but for their positions.,,,1604500598883520512,,,0,1,https://twitter.com/kandiahrajadur2/status/1604500598883520512,2017-12-02T15:46:51.000Z,false,,0,176,2,37,false,936985016990650368,false,0,,0,kandiah rajadurai,2,false,,https://pbs.twimg.com/profile_images/1599670948516757504/WJlDJ_3T_normal.jpg,false,kandiahrajadur2,92,none,,false,229050076,ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ,sankadon,1693300458,Manusha Nanayakkara,nanayakkara77,2354918760,Harin Fernando,fernandoharin,3191855185,Gotabaya Rajapaksa,GotabayaR
1604386026759127040,2022-12-18T13:22:06.000Z,1,@nanayakkara77 https://t.co/wiEhOkoLlS,,,1604467038159720448,https://pbs.twimg.com/media/FkQ2QknXwAEpyp_.jpg,photo,0,0,https://twitter.com/Asokajwije/status/1604467038159720448,2013-09-30T06:30:59.000Z,false,,0,9,10,53,false,1919103132,false,0,Sri Lanka,69,Asoka Wijegunaratne,10,false,,https://pbs.twimg.com/profile_images/1136303755807211520/i77d7zdC_normal.jpg,false,Asokajwije,140,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T13:54:15.000Z,3,@nanayakkara77 Fakayo ඒ රටේ ඉදල බැරි නිසා යන උන්. තොට ඒකත් උජාරුවක්ද,,,1604475130339434502,,,0,1,https://twitter.com/chaandana93/status/1604475130339434502,2020-05-06T12:37:07.000Z,false,‍♂️,0,15703,116,272,false,1258012841208090624,false,1,,348,chaandana93,116,false,,https://pbs.twimg.com/profile_images/1258013463101624321/IXXu5aRP_normal.jpg,false,chaandana93,4299,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T14:01:06.000Z,0,@nanayakkara77,,,1604476854638768128,,,0,0,https://twitter.com/chamilravinda/status/1604476854638768128,2011-11-16T12:02:42.000Z,false,There is nothing impossible to him who will try.,0,104115,232,1670,true,413912416,false,0,Colombo,765,Chamil R. Tennekoon,232,false,https://pbs.twimg.com/profile_banners/413912416/1473048218,https://pbs.twimg.com/profile_images/1426063303369904129/bR3J1JAo_normal.jpg,false,chamilravinda,13070,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T14:06:07.000Z,2,@nanayakkara77 Ok you going to stay this is achieved  under Minister of Manusha Nanayakkara . මෝඩ ආතල් ගන්න එපා හලෝ,,,1604478115853389824,,,0,0,https://twitter.com/rahman_mumtaz/status/1604478115853389824,2013-02-02T15:31:31.000Z,false,Very keen in following local politics.Preference to Humanity over Patriotism. No For Racism,0,2260,365,138,false,1142714984,false,1,,595,Mumtaz,365,false,https://pbs.twimg.com/profile_banners/1142714984/1619256886,https://pbs.twimg.com/profile_images/1448949912968654853/621_Z7Ck_normal.jpg,false,rahman_mumtaz,8499,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T14:42:23.000Z,2,@nanayakkara77 What is the facility are you planning to give them after registering and taking money from them ? My self worked in gulf Arab country for long years paid fees every two years in return I did not get anything from the bureau.,,,1604487245712748546,,,0,1,https://twitter.com/ahppu/status/1604487245712748546,2010-05-23T17:40:08.000Z,false,Retired Technician .grand father. i am trilingual .Injustice anywhere is a threat to justice everywhere.,0,2668,54,318,true,147272183,false,0,Colombo  Srilanka,101,kandiah.kailainathan,54,false,https://pbs.twimg.com/profile_banners/147272183/1454145960,https://pbs.twimg.com/profile_images/2939668577/39193afa1c75a96e92dd09ca0e322ea1_normal.jpeg,false,ahppu,2243,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T15:20:12.000Z,2,"@nanayakkara77 It's nothing to proud of. Take Nepal as an example, our economy is heavily dependent on remittance but the pain and misery of citizens is much more.
Parents , wives, childrens, sisters everyone are living in agony.
Festival brings pains rather than smile.",,,1604496761791188995,,,0,0,https://twitter.com/manishasewa72/status/1604496761791188995,2017-08-21T04:57:01.000Z,false,International Development student,0,2834,25,29,true,899495533374390273,false,0,Nepal,3,manisha sewa,25,false,https://pbs.twimg.com/profile_banners/899495533374390273/1640409089,https://pbs.twimg.com/profile_images/899504410786541568/qLUHBFWz_normal.jpg,false,manishasewa72,429,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T16:48:13.000Z,0,@nanayakkara77 Return contribute...  #AyyoSalli,AyyoSalli,,1604518911982305281,,,0,0,https://twitter.com/thegaffoor/status/1604518911982305281,2010-04-09T07:50:29.000Z,false,"To follow or not to follow, that is your problem.",0,10253,1055,1821,false,131099821,false,24,"Thalahena, Sri Lanka",543,අබ්දුල් Gaffoor,1055,false,https://pbs.twimg.com/profile_banners/131099821/1412783518,https://pbs.twimg.com/profile_images/652494355790348288/XnUSuMn2_normal.jpg,false,thegaffoor,14040,regular,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
